HIP	Vmag	_RA.icrs	_DE.icrs
 	mag	deg	deg
------	-----	------------	------------
110985	7.16	337.2824685	29.02918346
110986	5.6	337.2832626	9.1290341
110987	9.47	337.2865114	-36.9830772
110988	6.31	337.2885356	58.40410007
110989	9.94	337.2893167	-20.76872694
110990	9.35	337.2902174	-68.06275278
110992	5.79	337.2926148	26.7631985
110991	4.07	337.2927762	58.41519853
110993	9.23	337.3020487	64.52754259
110994	8.56	337.3062031	61.7620026
110995	8.82	337.3127244	7.61592611
110996	7.65	337.3134877	-30.01840816
110997	3.97	337.3173945	-43.49556461
110998	8	337.3230547	65.11332864
110999	7.66	337.3261119	-69.4378714
111000	8.78	337.3265553	-40.27039677
111001	8.62	337.3273426	-9.66271765
111002	7.72	337.3332179	27.42799341
111004	8.49	337.3379799	-3.22875921
111003	7.76	337.3378043	77.58236013
111005	9.87	337.3416501	-49.42969617
111006	6.78	337.343088	54.24591655
111007	9.53	337.3431388	-52.10071053
111009	8.98	337.3487367	-4.18808976
111008	10.49	337.3490443	80.84291392
111010	9.72	337.3489647	63.23754566
111011	8.71	337.3489701	-48.50605072
111012	8.9	337.3502213	14.91050089
111013	8.59	337.3535541	-28.7280286
111014	8.92	337.3553052	-7.05275788
111015	7.19	337.3577113	-28.65956027
111017	9.38	337.3682752	-66.22326329
111016	9.33	337.3683685	80.83987546
111018	7.28	337.3767955	70.43575816
111019	8.88	337.3786722	-29.07930015
111020	9.74	337.3825165	3.67843327
111021	8.14	337.382549	8.00475949
111022	4.34	337.3825926	47.70688669
111023	7.54	337.3850476	-33.85121702
111024	7.95	337.3858601	29.98872192
111025	7.74	337.3868739	-0.20506144
111026	9.23	337.3873429	-40.01984067
111027	8.53	337.3887214	-48.53021695
111028	8.1	337.389672	52.491922
111029	8.41	337.3947471	52.39024984
111030	8.6	337.3971888	5.64154427
111031	8.73	337.3989439	10.37039586
111032	7.71	337.4043679	35.93765488
111033	7.49	337.4059446	32.82888209
111034	10.52	337.412811	5.66409416
111035	8.29	337.4173714	45.0226422
111036	8.72	337.4261763	20.33024676
111037	9.32	337.4278157	60.38099816
111038	9.62	337.4278667	40.9219767
111039	9.29	337.4279258	42.24190605
111040	8.23	337.4328191	-49.865792
111041	6.56	337.4334852	35.72563101
111042	8.2	337.4371255	66.47760701
111043	4.12	337.4393059	-43.74922369
111044	8.61	337.4398682	-11.71428715
111045	5.95	337.4417463	-27.10728417
111046	7.85	337.442453	68.22116224
111047	9.26	337.4462738	-41.61080184
111048	10.13	337.4601327	-44.7468018
111050	9.18	337.4624119	35.18851959
111049	6.8	337.4621667	-78.21319066
111051	9.56	337.4659527	-31.01326825
111052	7.47	337.4658429	-46.07479811
111053	9.56	337.4686887	53.79180602
111054	7.93	337.4687922	-23.85555939
111055	7.8	337.4691896	45.74474157
111056	5.45	337.4707442	78.82428466
111057	9.9	337.4719186	-68.14283204
111058	6.51	337.472826	52.41660802
111059	8.78	337.4729202	-0.66599032
111060	8.72	337.4771397	56.78386877
111061	8.32	337.4828135	-8.41896204
111062	5.51	337.491406	4.43169004
111063	8.16	337.4949906	-16.46871771
111064	7.15	337.5014479	70.17146068
111065	10.76	337.5055933	38.72524029
111066	6.41	337.506181	-12.9151165
111067	8.32	337.5077614	25.9409872
111068	5.64	337.5075588	32.57263835
111069	8.98	337.515059	59.98211519
111070	9.51	337.5208204	-47.23776339
111071	9.69	337.5238869	54.79016352
111072	6.41	337.5270992	49.35641201
111073	8.6	337.5295427	-69.27094204
111074	7.69	337.5332206	33.25768045
111075	6.59	337.5349374	31.21579112
111076	10.5	337.5388363	-29.40689197
111077	8.32	337.5394639	42.86103573
111078	10.89	337.5408509	-44.37971856
111079	7.32	337.5413193	0.13830531
111080	8.89	337.5513766	44.43836042
111081	7.41	337.5535887	40.96549876
111083	9.34	337.5606262	-24.7044335
111082	7.99	337.5605396	22.46665869
111084	8.46	337.563927	38.68454569
111085	6.94	337.5656057	-42.29106953
111086	6.36	337.5722944	-14.58573452
111087	7.8	337.5738573	-62.28224507
111089	8.92	337.5779195	60.6416457
111088	6.62	337.5779327	57.22544563
111090	7.91	337.5874662	2.04175991
111091	9.09	337.5881982	-35.49535475
111092	9.68	337.5887257	16.88991004
111093	9.61	337.5941691	-36.00733106
111094	12.02	337.6005171	54.63202615
111095	8.48	337.6018856	-66.39101774
111096	8.11	337.6030798	-76.68303692
111097	7.6	337.6079493	10.67735169
111098	7.78	337.6081582	28.44300968
111099	8.71	337.6106353	-51.55229316
111100	7.24	337.6114322	-16.34669514
111101	9.28	337.6123071	43.52726063
111102	8.06	337.6161005	-4.81656953
111103	9.34	337.6211162	86.52967242
111104	4.52	337.6219165	43.12337585
111105	10.84	337.6243789	37.40995432
111106	8.24	337.6245413	40.20108978
111107	8.79	337.628512	-47.96080973
111108	8.11	337.6291581	16.01664988
111109	9.07	337.6303042	22.53735482
111110	9.04	337.6338606	13.72376412
111111	9.67	337.6346985	-7.72052993
111112	6.98	337.6359915	61.62377045
111113	7.37	337.636675	-8.11463114
111114	11.19	337.6454369	-52.91672036
111115	7.65	337.6482653	53.52868239
111116	10.11	337.6518164	-8.704082
111117	9.42	337.651921	37.55459032
111118	8.8	337.6534193	-30.13107502
111119	8.77	337.6536432	12.03595983
111120	8.22	337.6589088	18.13903402
111121	9.74	337.6606894	46.84176806
111122	8.92	337.6616984	-17.76029265
111123	4.82	337.6617336	-10.67795002
111124	7.29	337.6685743	4.33173829
111125	8.5	337.6777149	17.97449291
111126	9.63	337.6780603	48.9309078
111127	6.95	337.6787962	-44.09367349
111128	8.6	337.6935005	46.52879087
111129	8.82	337.6944476	-46.74032854
111130	8.3	337.6953893	21.01236011
111131	9.75	337.6969022	6.50031331
111132	8.25	337.6980619	48.75175223
111133	7.89	337.705572	-24.16828235
111134	8.07	337.7072914	-67.30362564
111135	9.33	337.7085365	36.01269635
111136	8.17	337.7082284	40.72205912
111137	8.77	337.7216709	-41.67463281
111138	6.43	337.7240522	-26.07375241
111139	8.29	337.7266881	43.42781216
111140	7.55	337.7376546	8.42673516
111141	7.75	337.7420252	-14.56698971
111142	7.7	337.7453007	-48.31576969
111143	6.81	337.7515299	-49.43327021
111144	9.3	337.7644695	-38.41259287
111145	8.33	337.7679485	-50.39634195
111146	9.51	337.7733953	69.19978683
111147	7.73	337.7741169	50.3647212
111148	7.68	337.773852	45.14509683
111149	12.04	337.7757512	9.72985259
111150	9.37	337.7806489	-26.35406809
111151	8.53	337.7835477	-71.23905504
111152	9.11	337.7860428	47.12306787
111153	8.97	337.7883346	-80.69602013
111154	8.72	337.7911752	15.4663101
111155	9.57	337.7962603	39.60793613
111156	10.8	337.7968545	44.19079196
111157	9.77	337.7982797	40.13982015
111158	9.85	337.798867	-19.48567334
111159	7.63	337.8041844	23.97603406
111160	9.34	337.8052352	-64.4761211
111162	8.12	337.8059069	-22.99659081
111161	8.79	337.8065654	65.46624495
111163	9.37	337.8106915	4.25462498
111164	7.74	337.8126463	50.87235694
111165	9.75	337.8154278	38.33253979
111166	8.95	337.8157636	63.52265284
111167	7.71	337.8196818	39.24382066
111168	10.17	337.8207078	38.0273379
111169	3.76	337.8229209	50.28249144
111170	6.15	337.8263009	-6.55515137
111171	6.15	337.8267477	-2.91127595
111172	9.66	337.8276584	41.22977829
111174	7.18	337.8293558	63.8176307
111173	11.16	337.8291381	-9.42631956
111175	8.04	337.8341421	41.21859095
111176	8.46	337.8389431	26.27406968
111177	9.01	337.8408047	8.9638313
111178	9.46	337.8438534	49.88826706
111179	8.88	337.8452965	56.0080095
111180	10.38	337.8469089	39.80388287
111181	9.74	337.8480423	47.88050042
111182	9.73	337.8486586	-42.63163999
111183	8.16	337.8494732	-41.43317691
111184	8.33	337.8525631	51.12402209
111185	9.03	337.862082	27.99576071
111186	8.56	337.8675039	31.86040251
111187	7.03	337.8693405	-50.93773035
111188	4.29	337.8763781	-32.34607343
111189	7.95	337.8817604	42.22164434
111190	8.23	337.8886166	-53.38250915
111191	6.33	337.8931296	29.54275828
111192	8.93	337.8955926	-22.67717733
111193	9.22	337.8964766	-33.8478007
111194	8.99	337.8995739	-13.81242159
111195	10.71	337.9009064	2.1621772
111196	5.76	337.9063153	-85.96725319
111197	7.95	337.9105252	51.24144423
111198	11.42	337.913868	-51.2286599
111199	7.88	337.9190346	-39.97884722
111200	6.39	337.9221684	-10.90556123
111201	8.2	337.9245742	-58.39191887
111202	7.95	337.9321531	34.22769761
111203	7.99	337.9328484	34.66483141
111204	9.38	337.9359091	-21.88530944
111205	7.86	337.9357716	10.76315597
111206	6.6	337.9385401	-35.2904482
111207	9.95	337.938661	43.28115384
111208	8.94	337.9460742	80.17616083
111209	9.57	337.9492783	49.70373666
111210	11.03	337.9488827	-15.88561759
111211	7.24	337.9491798	-46.57969687
111212	8.03	337.9501898	7.79095731
111213	8.1	337.9547246	13.10443811
111214	8.88	337.9633235	52.61321319
111215	9.84	337.9654203	-45.39888243
111216	9.64	337.9688089	32.37499485
111217	9.09	337.9785234	37.20384738
111218	9.85	337.991993	-28.13213182
111219	7.4	337.9933897	-43.54794566
111220	9.67	337.9965458	60.70114612
111221	9.99	338.0034126	63.19181531
111222	9.64	338.0119414	40.39462227
111223	8.35	338.0131623	-42.74006766
111224	9.7	338.0136044	-36.52065262
111225	9.87	338.0137761	-21.59907372
111226	9.82	338.0222443	-39.4256696
111227	7.67	338.0278215	33.37684107
111228	8.52	338.0329103	-31.17359555
111229	10.38	338.0329064	-44.6110229
111230	7.04	338.0377855	-69.10787357
111231	9.26	338.037309	-66.15723645
111232	10.15	338.0384594	-29.81797384
111233	7.75	338.0388802	15.82526203
111234	7.74	338.0391535	-13.59775051
111235	9.58	338.0429088	31.12529442
111236	8.36	338.0432003	72.85601328
111237	6.91	338.0478914	-43.26306558
111238	8.18	338.0525424	-4.0627101
111239	8.52	338.0577581	53.66928763
111240	8.47	338.0664671	-35.92053728
111241	8.61	338.0679085	59.4931899
111242	5.7	338.0676086	76.2264413
111243	8.34	338.0739017	55.19940025
111244	8.24	338.0736421	87.28453746
111245	9.34	338.0767301	23.31090558
111246	9.31	338.0774983	-55.93545985
111247	6.41	338.0779887	54.0370324
111248	8.49	338.0816718	12.24027497
111249	8.9	338.0843115	51.92708072
111251	9.46	338.0883242	45.82474383
111252	8.01	338.0891684	40.61496408
111253	8.4	338.0898595	60.33458266
111254	7.07	338.0908627	2.58610113
111255	9.17	338.0959174	-67.06692637
111256	8.04	338.1014965	-35.04766195
111257	8.42	338.1045024	67.15068301
111258	9.45	338.1088682	-8.28149565
111259	5.88	338.1099087	39.77973355
111260	8.5	338.1104682	27.11508652
111261	8.23	338.1110824	-10.94068611
111250	10.58	338.1118566	58.61827769
111262	9.31	338.1122534	-45.00461906
111263	7.1	338.1144099	19.62361909
111264	9.58	338.115532	29.23248025
111265	10.43	338.1262139	-31.244221
111266	8.6	338.1275691	59.02714288
111267	9.17	338.1316802	-62.73710148
111268	7.96	338.1321182	33.81423706
111269	8.09	338.1331777	21.06327468
111270	8.03	338.1338134	23.39940707
111271	7.8	338.1359465	1.58245339
111272	9.73	338.1402171	-58.78413135
111274	6.94	338.1419144	-6.46717585
111273	9.32	338.1413765	7.41816998
111275	8.89	338.1432449	-27.71125271
111276	9.4	338.1446074	7.4157221
111277	9.5	            	
111278	6.43	338.1478385	20.23001898
111280	8.91	338.1490255	-62.09038145
111279	7.94	338.149312	34.22878119
111281	8.3	338.1530965	-5.17306273
111282	6.56	338.1643287	13.04453558
111283	9.88	338.1650898	-40.91744794
111284	11.29	338.1686213	28.54006918
111285	9.51	338.1695122	-50.2539572
111286	9.05	338.1690265	-65.43594462
111287	7.37	338.1722318	1.10391643
111288	11.01	338.1749134	-20.99328535
111289	8.48	338.1783793	-24.61852945
111291	8.56	338.178173	-55.98725051
111290	10.63	338.1784943	-30.40109119
111292	10.1	338.1793767	46.27239345
111294	9.08	338.1918937	40.83022211
111293	9.12	            	
111295	7.3	338.1924314	3.00505287
111296	6.35	338.1954513	15.86326352
111297	8.47	338.1998002	65.99938721
111298	11	338.2009662	38.73078974
111299	10.16	338.201064	-34.98744543
111300	9.34	338.2024594	10.40489111
111301	8.49	338.2102793	14.2006588
111302	6.96	338.2140132	74.07333952
111303	7.7	338.2238332	49.38737387
111304	8.71	338.2311867	48.25578103
111305	8.66	338.2361487	61.93750494
111306	10.55	338.2366161	5.61452754
111307	7.49	338.2409466	35.43782778
111308	10.52	338.2439742	37.57566935
111309	9.64	338.2489462	51.2155933
111310	4.91	338.2502638	-61.98212195
111311	8.33	338.2514075	-28.98219796
111312	7.57	338.2557304	-17.50148451
111313	10.36	338.2592749	9.37797487
111314	6.01	338.2621438	69.91354534
111315	8.75	338.2669081	-7.17404341
111316	7.79	338.2677493	63.87987312
111317	8.66	338.2740407	55.09825933
111318	9.88	338.279849	44.69758079
111319	7.73	338.2811881	68.50500553
111321	9.03	338.2824933	-19.39104631
111320	9.38	338.2826231	-38.03738825
111322	7	338.2967874	-60.43293354
111323	8.29	338.304736	-0.91151074
111324	7.78	338.3052114	17.78512118
111325	6.26	338.3201217	70.37371392
111326	7.08	338.3213681	-35.13870849
111327	10.19	338.328942	-24.02183186
111328	7.94	338.330914	46.11533658
111329	9.19	338.3331118	42.39492863
111331	9.7	338.3359499	-59.14321628
111330	8.44	338.3358794	-60.81720189
111332	8.73	338.3396956	-9.06355587
111333	8.24	338.3417421	-17.77282824
111334	10.09	338.342739	52.68835522
111335	7.89	338.3441182	38.12673223
111336	9.47	338.3460716	0.2696969
111337	8.17	338.347784	39.57515516
111338	8.86	338.3488031	-56.14472196
111339	7.9	338.3495784	-59.99193999
111340	9.39	338.3544775	46.85747679
111341	8.84	338.3551089	-28.14757511
111342	9	338.3563673	34.30262433
111343	8.88	338.3573641	-50.9871941
111344	8.96	338.3573474	42.62971031
111345	8.98	338.3593268	25.97403935
111346	7.41	338.3599905	55.92843093
111347	10.02	338.3700344	-38.19567201
111348	7.42	338.3768745	-63.47185787
111349	7.8	338.3778521	-35.44454497
111350	7.5	338.3897349	-29.66492042
111351	10.05	338.3911381	37.09883191
111352	7.97	338.3926233	31.28380922
111353	9.23	338.3932926	-74.66525402
111354	9.74	338.3934735	-27.9714361
111355	6.54	338.3942361	40.81902363
111356	9.36	338.3960984	49.44670966
111357	7.92	338.4026073	-58.21408876
111358	8.42	338.40631	-51.38570599
111359	8.09	338.4064749	29.59001382
111360	7.38	338.4066095	46.56526833
111361	8.35	338.4146175	-41.98523305
111362	5.72	338.4193747	56.62473707
111363	10.09	338.4198393	56.52629863
111364	8.47	338.4212526	-10.52101824
111365	8.11	338.4214396	1.19284622
111367	8.31	338.425191	-77.14433902
111366	8.43	338.4250709	25.10386633
111368	8.06	338.4299871	43.48536929
111369	10.2	338.4307078	24.96357911
111370	9.53	338.4369495	-25.66599056
111371	7.88	338.4405384	-33.87630966
111372	9.65	338.4460669	-42.05383007
111373	8.99	338.4467395	-4.46555794
111374	7.86	338.4479978	1.85987769
111375	9.94	338.450585	41.6743609
111376	8.86	338.4522709	-12.38831201
111377	9.03	338.4620983	-49.78918632
111378	8.64	338.462863	35.8733294
111379	6.55	338.4714529	61.77812836
111380	8.1	338.4746983	36.7999505
111381	7.93	338.4765752	-4.88511394
111382	6.78	338.4779653	-44.69041114
111383	8.08	338.4882808	9.20060633
111384	8.97	338.4900519	19.66323198
111385	9.66	338.4930553	24.56499355
111387	7.91	338.4934258	65.22306156
111386	8.91	338.4936975	-32.66297228
111388	9.05	338.4959102	6.70316723
111389	8.94	338.5007364	-43.3536922
111390	8.32	338.5019091	29.74312566
111391	11.25	338.501978	-25.24242681
111392	8.15	338.5067622	-60.14357655
111393	9.47	338.507162	-35.15978787
111394	5.88	338.5121336	-1.57426985
111395	8.36	338.5127016	-41.72961781
111396	9.03	338.5191021	-12.15822264
111397	6.68	338.521775	-32.14212502
111398	6.54	338.5275576	-9.60849405
111399	8.43	338.5294997	9.42809393
111400	8.71	338.5303322	39.33552532
111401	8.63	338.5329863	-19.36206963
111402	10.55	338.5337195	47.07118938
111403	9.04	338.538768	-23.2931746
111404	9.77	338.5399433	-42.27276719
111405	7.69	338.5419837	54.08528567
111406	8.65	338.5435824	-18.68667926
111407	8.84	338.5449735	-43.06772714
111408	9.76	338.5549494	37.10467067
111409	8.05	338.555667	-36.67105359
111410	7.56	338.574956	17.15350841
111411	7.4	338.5777724	-54.29792168
111412	8.27	338.5789433	-50.80374481
111413	8.48	338.580592	3.74254292
111414	8.49	338.5859081	-9.30522321
111415	8.42	338.5864649	50.21621234
111416	8.41	338.5905739	-22.60209822
111417	8.62	338.5906483	15.05091627
111418	9.61	338.6022802	18.38487816
111419	10.05	338.6025748	-38.34527061
111420	8.6	338.6030165	-19.05297985
111421	8.27	338.6031784	-55.32294759
111422	7.62	338.6042864	13.41006343
111423	9.98	338.6080039	57.39569475
111424	8.65	338.6119151	-15.11814054
111425	6.84	338.6127447	-34.675268
111426	9.35	338.6151402	-57.37913809
111427	9.21	338.6186909	-76.03868917
111428	10.16	338.6187945	-40.20302356
111429	7.02	338.6257806	40.77489849
111430	9.97	338.6275923	18.9834669
111431	8.02	338.6285548	63.81977766
111432	9.18	            	
111433	7.55	338.6316311	4.22239046
111434	9.02	338.6338936	4.2193544
111435	7.64	338.6353975	15.69921198
111436	7.25	338.6353057	58.16294456
111437	8.55	338.6370287	16.06050484
111439	8.97	338.6411948	-55.25418822
111438	8.21	338.6413737	37.10237969
111440	9.72	338.6417133	12.84809462
111441	6.72	338.6497486	0.59517751
111442	7.75	338.6514169	48.7561779
111443	6.88	338.6522557	26.59820987
111444	7.54	338.6547777	45.00498386
111445	8.73	338.6571369	-47.59686395
111446	7.6	338.6587152	-3.30650445
111447	9.44	338.6645132	-44.63391165
111448	10.24	338.6655605	46.76526278
111449	5.21	338.6734872	-20.70821576
111450	9.48	338.6742811	-37.43612904
111451	9.27	338.6743907	-8.6100137
111453	9.13	338.674833	-61.12496815
111452	8.1	338.6748784	-19.85980952
111454	9.23	338.675635	-3.59949219
111455	7.15	338.6976003	29.95739115
111456	7.78	338.6989635	-45.78456146
111457	9.81	338.7003161	57.24981579
111458	8.52	338.7102746	40.73254262
111459	8.89	338.7269962	50.99648039
111460	8.09	338.7301963	41.5718588
111461	9.23	338.7323103	-31.97430951
111462	7.84	338.740875	22.3013434
111463	9.15	338.7418115	22.10429849
111464	8.99	338.7439015	-34.38422586
111465	9.85	338.7459676	-48.55793979
111466	8.07	338.7494483	4.16272652
111467	9.72	338.7503076	58.69164112
111468	9.19	338.7506763	-32.91896189
111469	7.08	338.7512396	60.82633084
111470	9	338.7525394	16.68003685
111471	7.38	338.7598206	30.80304334
111472	10.72	338.7702097	-16.46125456
111473	8.66	338.7736138	11.88140684
111474	7.86	338.7756744	-1.52471447
111475	9.26	338.7758798	-11.23962295
111476	9.85	338.779421	-22.07993967
111477	8.85	338.7900853	-18.41632226
111478	8.01	338.7956155	-72.55152416
111479	9.16	338.7979301	-8.39915172
111480	7.48	338.8004266	14.6105326
111481	8.96	338.8011948	2.67360462
111482	10.04	338.8023674	-47.37585242
111483	9.05	338.8025807	30.89627201
111484	8.39	338.807938	-3.94787572
111485	7.94	338.808896	-49.99138689
111487	6.99	338.8152539	45.15340415
111486	7.89	338.8149825	-78.61407948
111488	9.08	338.8167412	53.66604464
111489	8.9	338.8225468	51.92509183
111490	10.69	338.8238118	-30.62700973
111491	8.33	338.8254565	43.68107499
111492	8.95	338.8265844	54.34655277
111493	8.35	338.8282443	32.82147494
111494	11.32	338.832219	74.68854859
111495	8.07	338.8346805	-2.25726453
111496	9.36	338.839466	64.38145142
111497	4.04	338.8390858	-0.11749758
111498	7.85	338.8568115	-61.64191997
111499	8.8	338.8576094	59.9843366
111500	8.91	338.8579192	-41.61175122
111501	7.69	338.8582488	-55.1841581
111502	8.75	338.8587577	-50.15581111
111503	9.03	338.858706	-50.03038211
111504	6.15	338.8605199	-78.771585
111506	8.81	338.8646913	-17.2574693
111505	7.22	338.864715	39.58578481
111507	8.66	338.8681268	-38.43303809
111508	8.46	338.874233	2.56177437
111509	9.64	338.8766915	-65.42065159
111510	9.07	338.8799992	-32.77281471
111511	8.28	338.8821201	-50.58801309
111512	6.77	338.8879295	-51.60396279
111513	7.62	338.8952183	-38.72447313
111514	9.36	338.9014288	-53.40684244
111515	5.97	338.9015658	-23.99109409
111516	9.5	338.9042894	43.12017437
111517	8.26	338.9090312	5.37337716
111518	7.58	338.9116954	10.32730909
111519	8.66	338.9126549	-39.53028442
111520	10.23	338.9173135	-28.13312951
111521	7.27	338.917704	70.2428916
111522	7.59	338.9197489	-17.62002954
111523	9.56	338.9200398	14.42811315
111524	8.8	338.9214471	6.23670263
111525	9.78	338.9219886	45.43523076
111526	9.02	338.9260153	4.27139994
111527	7.45	338.9267593	32.78908634
111528	8.19	338.9277893	53.20400599
111529	11.01	338.9367537	6.5355464
111530	9.37	338.9390768	-37.44023673
111531	9.03	338.9405075	-6.75233467
111532	5.08	338.9422321	73.64318817
111534	8.51	338.9468582	-12.87577143
111535	7.07	338.9469748	19.71659384
111536	9.23	338.948056	-58.82094905
111537	7.67	338.948941	-30.33579777
111533	10.31	338.9490516	-15.68199941
111538	9.48	338.9502387	40.090942
111539	6.39	338.9533489	-17.46042383
111540	9.15	338.9553459	47.2198613
111541	6.61	338.9570611	20.27432564
111542	8.24	338.9659665	64.58902891
111543	6.37	338.9666408	56.07057427
111545	8.28	338.9669818	-7.33958362
111544	6.6	338.967048	39.62814656
111546	5.73	338.9678554	39.63433069
111547	9.81	338.9700044	-61.07941584
111548	6.22	338.9705482	-57.88375251
111549	9.39	338.9692825	76.49237012
111550	6.29	338.9724267	50.07078789
111551	7.54	338.9748011	-20.93476654
111552	9.66	338.9770054	43.69065992
111553	7.95	338.9846473	-59.86446859
111554	9.05	338.9895152	47.58971093
111555	9.24	338.9993928	5.59863199
111556	8.71	339.0019395	-40.31341604
111557	8.44	339.0091115	-7.07609868
111558	9.56	339.0146315	-51.63698655
111559	9.12	339.0149644	34.61824131
111560	8.79	339.0156547	23.33260655
111561	8.88	339.0223534	-41.17481779
111562	9.53	339.0238985	36.49425097
111563	6.84	339.0268209	-16.38798794
111564	7.14	339.0278799	-70.9638282
111565	7.58	339.0320976	-54.61062113
111566	9.62	339.0315207	-66.92487656
111567	6.11	339.0329241	35.57750362
111568	8.73	339.0330756	32.54587346
111569	8.41	339.0347288	69.06121182
111570	7.58	339.0367881	72.88096643
111571	9.98	339.0403317	-0.84168224
111572	9.06	339.0414058	8.27252266
111573	8.71	339.0505417	21.70599021
111574	8.7	339.0573479	66.09674207
111575	8.41	339.0640935	72.87243653
111576	8.3	339.0694503	40.08876806
111577	7.03	339.0710574	-7.66436233
111578	8.91	339.0718023	-27.15336635
111579	9.01	339.0743298	-34.55181883
111581	8.31	339.0747706	-5.15472844
111580	10.34	339.0748904	46.04159635
111582	10.29	339.0789272	46.04528315
111583	7.77	339.0807353	-0.1864374
111584	10.52	339.0824321	46.04280025
111585	8.97	339.0878485	71.13369588
111586	7.41	339.0901566	27.12177246
111587	6.72	339.0912784	-72.71294735
111588	9.01	339.0926281	40.38430994
111589	6.84	339.093024	37.84222726
111590	9.84	339.0957727	38.10509309
111591	10.37	339.1043386	46.92749653
111592	7.57	339.1148379	58.4260953
111593	7.13	339.1174679	6.51220666
111594	6.28	339.1221155	-40.58268877
111595	9.01	339.1268518	58.60452287
111596	9.1	339.129599	-21.58496134
111599	10.07	339.1310062	36.80278199
111597	9.76	339.1325645	71.97343
111598	8.34	339.1409215	-0.56473235
111600	5.82	339.1476714	-31.66378886
111601	6.42	339.1513757	11.69663632
111602	9.53	339.1516687	38.16739649
111603	7.89	339.1533937	-18.2714369
111604	8.7	339.1539002	71.34437749
111605	8.24	339.1548508	37.729311
111606	10.83	            	
111607	8.06	339.1571034	13.46459284
111608	7.17	339.1593645	27.78420834
111609	8.74	339.1600595	-53.12689401
111610	6.65	339.1624172	-48.3060493
111611	7.46	339.1635478	-31.64171105
111612	8.11	339.165149	59.59621473
111613	7.96	339.1667406	0.36404058
111614	9.36	339.1728294	28.59491352
111615	7.06	339.1743506	13.15579005
111616	6.75	339.1776359	-43.47097308
111617	7.61	339.1777042	65.25751936
111618	8.99	339.1836217	-37.99822739
111619	7.59	339.1876152	30.79140817
111620	11.66	339.1879954	10.45480924
111621	7.58	339.1914659	-64.38967889
111622	7.43	339.1949238	-21.08959012
111623	9.46	339.1967871	-45.11770171
111624	10.11	339.1974708	44.23247988
111625	7.44	339.1982797	54.42336363
111626	8.39	339.1998121	47.88369903
111627	6.28	339.2028419	35.65241861
111628	8.9	339.2046394	-35.49078267
111629	8.93	339.2119023	-35.45642666
111630	9.11	339.2153831	21.74829999
111631	10.84	339.2168751	-36.03163535
111632	8.66	339.2180827	-71.61619592
111634	7.64	339.2249659	7.78226682
111633	8.86	339.2248088	56.90582945
111635	8.77	339.2299771	11.40151263
111636	10.4	339.2309485	37.67556075
111637	8.94	339.2322836	-9.38933795
111638	8.09	339.2371777	51.1111714
111639	8.3	339.2384445	63.74474944
111640	9.58	339.2393326	-18.88710086
111641	8.38	339.2445489	-26.05348316
111642	9.55	339.2447445	-15.7239221
111643	5.85	339.2452275	-40.5910344
111644	7.47	339.2477469	-87.32035059
111645	8.89	339.2507975	-47.81106411
111646	9.49	339.2532082	-14.63124791
111647	7.48	339.2538757	-7.56653078
111648	8.2	339.2655381	-59.55929835
111649	6.3	339.2702014	12.57681558
111650	9.15	339.2718166	28.3769566
111651	7.52	339.2724863	-12.89785784
111652	7.25	339.2764538	-11.73105986
111653	8.68	339.281234	-63.81629507
111654	9.43	339.2831006	49.15477604
111655	9.1	339.2836448	-40.51073443
111656	9.05	339.2845431	-57.76833392
111657	10.59	339.2864139	11.98406871
111658	7.51	339.2927642	17.28279211
111659	7.15	339.3025104	23.47343024
111661	8.28	339.3029209	-13.66629807
111660	5.8	339.304026	75.37181088
111662	10.01	339.3074889	-34.44142797
111663	8.27	339.31209	51.2859442
111664	6.87	339.312373	42.81034414
111665	9.3	339.3159616	-14.97335982
111666	8.69	339.3169462	51.01544675
111667	8.1	339.3192382	1.92493985
111668	7.62	339.3245312	-6.06744304
111669	8.8	339.3259971	19.14589281
111670	7.3	339.3297804	69.20862956
111671	9.6	339.3355062	4.45839798
111673	9.09	339.3423182	-51.92062929
111672	10.13	339.342531	-45.83614045
111674	4.64	339.343407	51.54512282
111675	8.4	339.346921	68.08202259
111676	10	339.3497729	20.65681408
111677	9.35	339.352757	43.1719514
111678	8.83	339.3591327	25.84168277
111679	9.44	339.3618444	38.91714566
111680	9.62	339.3628424	23.93785903
111681	9.14	339.3651185	38.91174539
111682	9.63	339.3673495	41.00527226
111683	7.59	339.3696822	39.43886613
111684	7.57	339.3743787	-20.37821565
111685	9.41	339.3746017	39.38101086
111686	9.77	339.3745372	-67.10340081
111689	9.51	339.3788424	-44.57608581
111688	9.26	339.3794013	15.63016249
111690	7.34	339.3820276	-65.56585229
111691	8.47	339.382377	-16.37076938
111687	9.7	339.3827632	-34.35748626
111692	9.27	339.3837619	-28.77373999
111693	9.15	339.3850713	-58.76534438
111694	7.02	339.3889655	24.00132573
111695	8.43	339.3903898	44.5283548
111696	8.06	339.3966537	27.43967925
111697	8.26	339.4003459	-21.79739397
111698	10.67	339.4030851	-28.09132445
111699	8.64	339.4021828	40.1497195
111700	9.01	339.4074743	27.52432623
111701	6.66	339.4123548	63.76933578
111702	8.27	339.418208	58.6433566
111703	9.38	339.4217639	-25.16656877
111704	9.92	339.4259275	9.19525071
111705	7.99	339.427897	-29.04449561
111706	9.44	339.4289604	62.17706983
111707	8.04	339.4331739	-73.43231081
111708	9.86	339.4325382	-52.87601677
